company,headline,sentiment,date
Visa Inc.,Yahoo Finance Here's Why Visa (V) is a Strong Growth Stock The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage. .,0.8519,
Visa Inc.,GlobeNewswire Visa Inc. Investors: Company Investigated by the Portnoy Law Firm The Portnoy Law Firm advises Visa Inc. (Visa or the Company) (NYSE: V) investors that the firm has initiated an investigation into possible securities fraud. .,-0.3818,
Visa Inc.,"KOIN.com Visa Inc. (V) Investors: January 21, 2025 Filing Deadline in Securities Class Action - Contact Kessler Topaz Meltzer & Check, LLP Radnor, PA, December 7, 2024 - The law firm of Kessler Topaz Meltzer & Check, LLP (www.ktmc.com) informs investors that a securities class action lawsuit... .",0.5267,
Visa Inc.,"The Motley Fool Is Visa Stock a Buy? This perennial market-beater has faded a bit over the past few months, but that likely won't last. Payment processing network Visa (V -2.65%) continues to... .",-0.2382,
Visa Inc.,"Bloomberg.com Visa, Coinbase Offer Real-Time Crypto Purchases Via Debit Cards Visa Inc. customers with eligible debit cards will be able to deposit funds into their Coinbase Global Inc. accounts — sometimes instantly — via a... .",0.0,
Visa Inc.,"BNN Bloomberg Visa Shares Reverse Earlier Gains After Report of 1,400 Job Cuts Visa Inc. shares reversed earlier gains after a report that the company plans to eliminate 1400 jobs and streamline its international business. .",0.7184,
Visa Inc.,"Inc.com Here’s Why Visa Is Reaching Out to Creators With New Payment Options Visa explained that “creators can easily and securely pay and be paid with Visa's financial tools, resources and products made available to small businesses... .",0.6369,
Visa Inc.,"BNN Bloomberg Visa Sued by US DOJ Over Antitrust Matter in Federal Court The US Justice Department sued Visa Inc. over an antitrust matter, according to a filing in federal court in Manhattan. .",0.5574,
Visa Inc.,The New York Times Visa Faces an Antitrust Lawsuit by the Justice Dept. The agency plans to argue that the company illegally penalizes customers that try to use rival payment processors. .,0.0258,
Visa Inc.,"Bloomberg.com Visa (V) Profit Climbs on Stronger Payments Volume, Beats Estimates Visa Inc., the world's biggest payments network, posted a fiscal fourth-quarter profit that beat Wall Street expectations as cross-border transactions... .",0.8126,
Visa Inc.,"Insider Monkey Is Visa Inc. (V) the Best Safe Stock To Invest In For The Long Term in 2024? In this article, we will look at where Visa Inc. (NYSE:V) ranks among 10 Safe Stocks To Invest In For The Long Term in 2024. .",0.875,
Visa Inc.,"Yahoo Finance Shareholder Alert for Visa Inc. (NYSE:V) According to the complaint, Visa intentionally misrepresented information in its financial statements submitted to the U.S. SEC (Securities and Exchange... .",0.0,
Visa Inc.,"Proactive Investors Visa, SWIFT leading global blockchain adoption push Two of the biggest cogs in the global payment machine have announced separate statements showing how blockchain and stablecoin technology is increasingly... .",0.6523,
Visa Inc.,"Proactive Investors Visa accused of stifling debit card competition in US lawsuit Visa Inc (NYSE:V, ETR:3V64) has been accused by the US of illegally hampering competition within the debit card market. America's justice department filed. .",0.2263,
Visa Inc.,PYMNTS.com DOJ Antitrust Chief Gail Slater Assembles Veteran Team for Key Cases U.S. District Judge Margo Brodie in Brooklyn rejected a preliminary $30 billion settlement between Visa Inc. (V.N) and Mastercard... .,-0.5106,
Visa Inc.,"AP News Changes from Visa mean Americans will carry fewer physical credit, debit cards in their wallets Visa has announced major changes to how its credit and debit cards will operate in the U.S. Features in the works will lead to Americans to carry fewer... .",0.6369,
Visa Inc.,"fox5sandiego.com VISA SHAREHOLDER ALERT: CLAIMSFILER REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Visa Inc. - V NEW ORLEANS, Dec. 27, 2024 /PRNewswire/ -- ClaimsFiler, a FREE shareholder information service, reminds investors that they have until January 20,... .",0.3885,
Visa Inc.,"Barchart.com Visa Stock Price Prediction 2025: Can V Hit $400 In The New Year? Valued at $597.3 billion, Visa (V) is a multinational payment technology company. Its branded credit, debit, and prepaid cards allow for global electronic... .",0.7506,
Visa Inc.,"Inc.com Your Plastic Credit Card Will Disappear Soon. Here’s Why Mark Nelsen, Visa's global head of consumer payments, sees a world where the plastic card in your wallet becomes increasingly obsolete. .",-0.128,
Visa Inc.,Times of India H-1B modernisation rule: Entrepreneurs can get H-1B visa sponsored by their own company H-1B modernisation rule: Entrepreneurs can get H-1B visa sponsored by their own company ... A new US H-1B visa rule allows entrepreneurs to have their own... .,0.0,
Visa Inc.,WSJ Visa Stock Drops on Layoff News Visa shares pared their gains and turned negative Tuesday after The Wall Street Journal reported that the company plans to lay off around 1400 employees and... .,-0.0258,
Visa Inc.,"Seeking Alpha Visa And Mastercard: Compounding Machines Facing Legal Uncertainty (NYSE:V) Visa And Mastercard - Compounding Machines Facing Legal Uncertainty. Aug. 04, 2024 9:08 PM ET. Visa Inc. (V) Stock, MA. .",-0.4215,
Visa Inc.,"BNN Bloomberg JPMorgan Notches Record Profit on Visa Gain, Dealmaking Jump JPMorgan Chase & Co. reported record profit as investment bankers and equities traders at the biggest US bank smashed expectations and the firm took a... .",0.8481,
Visa Inc.,Business Wire Visa Celebrates the Olympic & Paralympic Games Paris 2024 With Expanded Team Visa Roster and Ways for Fans to Engage Team Visa's most diverse roster ever includes 147 athletes from 67 countries across 40 Olympic and Paralympic sports. .,0.7269,
Visa Inc.,"MarketWatch Visa Inc. Cl A stock falls Thursday, underperforms market Shares of Visa Inc. Cl A. V. +0.99%. shed 3.62% to $189.05 Thursday, on what proved to be an all-around rough trading session for the stock market,... .",0.296,
Visa Inc.,"FinTech Futures Visa rolls out flexible payment solution in US and UAE with Affirm and Liv Visa has announced the expansion of its Flexible Credential solution to the US and the UAE through partnerships with buy now, pay later (BNPL) fintech Affirm... .",0.7184,
Visa Inc.,"Insider Monkey Visa Inc. (V): One of the Most Widely Held Stocks by Hedge Funds V ranks 7th on our list of the most widely held stocks by hedge funds. While we acknowledge the potential of V as an investment, our conviction lies in the... .",-0.4215,
Visa Inc.,"Business Wire Visa’s Growth Corporates Working Capital Index Reveals 300% Increase in Working Capital Efficiency Visa (NYSE:V), a global leader in digital payments, announced the findings from its second annual global Growth Corporates Working Capital Index. .",0.8402,
Visa Inc.,"Class Action Lawsuits Visa class action claims co. engages anticompetitive practices Visa engages in anticompetitive conduct that artificially raised the price of debit network fees to “supracompetitive” prices, a new class action lawsuit... .",0.34,
Visa Inc.,"Business Roundtable Ryan McInerney Ryan McInerney Visa Inc., Chief Executive Officer. Business Roundtable member profile. .",0.0,
Visa Inc.,"Bloomberg.com China Said to Ask Visa, Mastercard to Cut Transaction Fees China is pushing for Visa Inc. and Mastercard Inc. to lower their bank card transaction fees in the country, a person familiar with the matter said,... .",-0.4939,
Visa Inc.,"Yahoo Finance Visa price target raised to $371, named top payments pick at Morgan Stanley Morgan Stanley analyst James Faucette raised the firm's price target on Visa (V) to $371 from $326 and keeps an Overweight rating on the shares of what is... .",0.128,
Visa Inc.,"Seeking Alpha Visa's Growth Unshaken By Regulatory Risks (NYSE:V) Visa's Q4 performance shows strong growth in payments volume and value-added services, but faces regulatory challenges over market dominance. .",0.705,
Visa Inc.,"Reuters Visa, Mastercard can likely handle settlement much bigger than $30 billion, judge says A federal judge said Visa and Mastercard can likely withstand a ""substantially greater"" settlement with merchants who said they overpaid on swipe fees than... .",0.4201,
Visa Inc.,"San Francisco Chronicle Look inside: Visa opens huge new S.F. office next to Giants ballpark Visa opens a huge new San Francisco office next to Oracle Park, the Giants ballpark, in the growing Mission Rock neighborhood. .",0.6486,
Visa Inc.,"Bloomberg Law News Visa Slams US Lawsuit Targeting ‘Thriving’ Payments Industry Visa Inc. hit back at a Department of Justice lawsuit alleging it illegally monopolizes the debit card markets, arguing the case falsely accuses the... .",-0.7096,
Visa Inc.,"TheCable Visa hosts successful demo day for second cohort of Africa fintech accelerator 23 innovative fintech startups presented their groundbreaking solutions to venture capitalists, angel investors, ecosystem enablers, and business partners. .",0.8126,
Visa Inc.,"The University of Chicago Booth School of Business Capitalisn’t: Visa’s Hidden Tax on Americans The United States Department of Justice is currently suing Visa Inc. for monopolizing debit network markets. On one level, the case is simple: the DOJ... .",0.5574,
Visa Inc.,"markets.businessinsider.com Visa Vs. Mastercard Q2 Earnings Preview: Analyst Evaluates Credit Card Giants' Stability, Regulatory Pressures With Visa Inc (NYSE:V) and Mastercard Inc (NYSE:MA) set to report their quarterly earnings later this month, Wall Street is keenly observing the performance... .",0.3182,
Visa Inc.,"Bloomberg Law News Visa Faces Justice Department Antitrust Case on Debit Cards (1) The US Justice Department plans to allege that Visa Inc. illegally monopolized the US debit card market, according to people familiar with the matter. .",0.7184,
Visa Inc.,Bloomberg.com Visa’s Profit Climbs 9% on Growth in Consumer Card Spending Visa Inc. slipped in late trading Tuesday after reporting quarterly revenue that just missed Wall Street estimates — a rarity for the world's biggest... .,0.5106,
Visa Inc.,"Payments Dive Visa to boost credit card fees next year Visa is expected to increase some fees it charges merchants and banks for credit card payments starting Jan. 1, according to a notice last month. .",0.7964,
Visa Inc.,The Business Journals Visa’s payments innovation pays off in big Coinbase deal A Visa payments service will make it easier for Coinbase customers to take advantage of trading opportunities day or night. .,0.8402,
Visa Inc.,"PYMNTS.com Visa Reportedly Weighing $925 Million Featurespace Acquisition Visa is reportedly considering a multimillion-dollar bid for fraud-prevention firm Featurespace, media reports said. .",0.0,
Visa Inc.,"Khmer Times NBC, VISA to further strengthen financial security The National Bank of Cambodia (NBC) and Visa Inc, an American multinational payment card services corporation headquartered in San Franciso, Tuesday agreed to... .",0.7003,
Visa Inc.,GovTech Jury Finds Discrimination in H-1B Visa Tech Worker Case A New Jersey-based company that supplies IT workers throughout Silicon Valley and the Bay Area was intentionally discriminating against non-Indian workers. .,0.0,
Visa Inc.,"Bloomberg.com Judge Likely to Kill $30 Billion Visa, Mastercard Swipe-Fee Deal A $30 billion settlement between Visa Inc., Mastercard Inc. and retailers to cap credit-card swipe fees is likely to be rejected by a federal judge in... .",-0.8402,
Visa Inc.,Bloomberg.com Visa and Its Debit-Card Dominance Are in DOJ Crosshairs Visa Inc. is on the brink of being hit by a Justice Department lawsuit alleging that it illegally monopolized the US debt-card market. .,0.34,
Visa Inc.,Bloomberg Law News Visa Hires Beth Wilkinson for Justice Department Antitrust Suit Visa Inc. has hired veteran trial lawyer Beth Wilkinson to defend against the Department of Justice's antitrust suit. .,0.5267,
Visa Inc.,"Morningstar Visa Earnings: Growth Slows a Bit As the company has moved past its post-pandemic tailwinds, we think growth has returned to normal levels. .",0.6369,
Visa Inc.,"Class Action Lawsuits $197.5M Visa, Mastercard settlement to resolve ATM price-fixing claims Consumers reached a $197.5 million settlement with Visa and Mastercard over ATM price-fixing claims. .",0.34,
Visa Inc.,"New York Post Nancy Pelosi’s husband sold more than $500K worth of Visa stock — just weeks before DOJ’s antitrust lawsuit Justice Department is preparing to file suit against Visa for alleged antitrust violations related to its debit card business, according to reports. .",0.0679,
Visa Inc.,"Forbes How To Buy VISA (V) Stocks & Shares VISA Inc, the international payments company, traces its origins to 1958, when Bank of America launched BankAmericard, the first card with a 'revolving cre. .",0.4019,
Visa Inc.,"PYMNTS.com Visa to Lay Off 1,400 as It Streamlines International Business Visa will reportedly lay off 1,400 employees and contractors, including about 1,000 in technology positions, by the end of the year. The company aims to... .",0.0,
Visa Inc.,"Investing.com Visa stock hits all-time high at $306.66 amid robust growth Visa Inc (NYSE:V). shares soared to an all-time high this week, reaching a peak of $306.66 USD, as the payment processing giant continues to benefit from... .",0.875,
Visa Inc.,"Business Wire Visa Analysis: U.S. Rings in Holiday Retail Spending Growth Visa, a global leader in digital payments, today announced its first Retail Spend Monitor from Visa Consulting & Analytics (VCA). .",0.6486,
Visa Inc.,"AlphaStreet Key takeaways from Visa’s Q3 2024 earnings report Credit card behemoth Visa, Inc. (NYSE: V) this week reported mixed results for the June quarter, with earnings matching expectations and sales slightly... .",0.3818,
Visa Inc.,Benzinga What's Going On With Visa Stock? Visa Inc. V+0.42%. Get Free Report. shares are trading higher by 6.7% to $310.24 in November following Donald Trump's presidential election win as investors... .,0.8519,
Visa Inc.,"American Banker Visa, Mastercard and Google go big in India; U.K. interchange suit moves forward The card brands and tech giants are expanding their payments reach in one of the world's largest markets, while facing a multi-billion-dollar class action... .",0.0258,
Visa Inc.,"Global Competition Review Visa, Mastercard’s scheme fees spark industry concerns Visa and Mastercard's agreements with banks, as well as sharply rising and increasingly complex card scheme fees, are anticompetitively harming the European... .",0.128,
Visa Inc.,"Tech Brew Inside Visa’s AI strategy, from vintage neural networks to synthetic data Visa is experimenting with neural networks designed to cut down on credit card fraud. “It was simpler AI at the time, as you can imagine. I call it good old-... .",-0.1027,
Visa Inc.,Payments Dive Visa CEO ‘strongly’ disagrees with class settlement ruling Visa's CEO on Tuesday expressed dismay that a federal judge rejected a negotiated settlement of a two-decade-old lawsuit lodged against the company by... .,-0.8519,
Visa Inc.,"WVU Today Sheedy to serve as WVU Foundation Board of Directors chairman Alumnus William ""Bill"" Sheedy, a Visa executive, is taking on a new role with the WVU Foundation Board of Directors. Sheedy had served as vice chair since... .",0.0,
Visa Inc.,"Times of India Visa is cutting jobs, and why it is bad news for techies TECH NEWS : Visa plans to lay off around 1400 employees and contractors, focusing heavily on technology roles, by the end of 2024. Despite the cuts, Visa... .",-0.4788,
Visa Inc.,"Insider Monkey Visa Inc. (V): Best Long-Term Stock to Buy According To Warren Buffett Overall V ranks 9th on our list of the best long-term stocks to buy according to Warren Buffett. While we acknowledge the potential of V as an investment, our... .",0.8555,
Visa Inc.,"GlobeNewswire VISA ALERT: Bragar Eagel & Squire, P.C. Announces that a Bragar Eagel & Squire, PC, a nationally recognized stockholder rights law firm, announces that a class action lawsuit has been filed against Visa Inc. .",0.2577,
Visa Inc.,"Reuters Visa, Mastercard to pay $197 million to settle consumer ATM fee lawsuit Visa and Mastercard have agreed to pay $197 million to resolve a class action by millions of consumers accusing the financial payment companies of keeping... .",0.0772,
Visa Inc.,"StockNews V: Is Visa a Buy as Digital Transactions Continue to Soar? Visa Inc.(NYSE:V): Visa (V) is a global company leading in the consumer financial segment with a solid demand for its offerings, portfolio renovation,... .",0.0258,
Visa Inc.,"MSN Visa Sued by US in Antitrust Case Over Debit Card Markets The US Justice Department sued Visa Inc., alleging the global payments giant illegally monopolized the debit card market, in the Biden administration's... .",0.3612,
Visa Inc.,"Bloomberg.com Insiders Tell How IT Giant Favored Indian H-1B Workers Over US Employees Cognizant IT company leaned on Indian workers and discriminated against US employees, a federal jury found. Black and Hispanic employees were affected most. .",0.296,
Visa Inc.,The Business Journals Daily Digest: Visa's Bay Area layoffs; S.F. office rents rank highest in study - San Francisco Business Times San Francisco-based credit giant Visa is nixing 192 jobs at 900 Metro Center Blvd. in Foster City and 10 at its Mission Rock office at 300 Toni Stone Crossing... .,0.3818,
Visa Inc.,"Financial Times US antitrust lawsuit accuses Visa of using dominance to shut down rivals Payments company had 'web of exclusionary agreements' to shore up $7bn-a-year debit business, justice department says. .",0.4588,
Visa Inc.,"BBC US accuses Visa of debit card monopoly The US has filed a lawsuit against Visa, accusing the financial giant of illegally stifling competition to maintain a monopoly over the debit card market. .",-0.6124,
Visa Inc.,"WSJ Justice Department Sues Visa, Alleges Illegal Monopoly in Debit-Card Payments Largest card network in U.S. blocked rivals through payments and higher fees levied on merchants, government says. .",-0.3182,
Visa Inc.,"GuruFocus Visa Inc (V)'s Winning Formula: Financial Metrics and Competitiv Visa Inc's Financial Strength is evident through its impressive Interest Coverage ratio of 36.08, significantly above the benchmark set by investment guru... .",0.9169,
Visa Inc.,MarketWatch Visa and Mastercard shares draw downgrades as BofA analyst breaks from the pack Shares of Visa Inc. and Mastercard Inc. mostly draw buy ratings from Wall Street analysts. But BofA Global Research's Jason Kupferberg broke from the pack on... .,-0.3612,
Visa Inc.,Insider Monkey Visa Inc. (V): Best Forever Stock To Buy Now The best forever stocks to buy now are companies depicting solid revenue and earnings growth with low debt levels poised to generate long-term shareholder... .,0.875,
Visa Inc.,Class Action Lawsuits $197.5M ATM fees class action settlement Visa and Mastercard agreed to a $197.5 million ATM fee settlement to resolve claims they charged unlawful surcharges on ATM transactions. .,0.3182,
Visa Inc.,"Yahoo Finance Visa Inc. (V) Among Wells Fargo’s Top Tech Stocks to Beat the S&P IN_THIS_ARTICLE: V · WFC. We recently published a list of Wells Fargo's Tech Stocks To Beat The S&P: 14 Top AI & Non-AI Stocks. In this article, we are going to... .",0.6808,
Visa Inc.,"Yahoo Finance Visa joins 2024 MAMA Awards as exclusive title sponsor in a three-year collaboration Visa, a global leader in digital payments, announced today that it will be the title sponsor for the 2024 Mnet Asian Music Awards (MAMA Awards),... .",0.7579,
Visa Inc.,"Bloomberg Europe’s Banks Launch Wero Payments to Dislodge Visa, Mastercard The European Union's biggest banks have spent years quietly creating a new way to pay that could finally allow customers to ditch their Visa Inc. and... .",0.4019,
Visa Inc.,"NBC 5 Chicago Deadline for businesses to claim share of $5.5 billion Visa and Mastercard settlement looms Any businesses that accepted Visa and/or Mastercard credit or debit cards in the US between January 1, 2004 and January 25, 2019 may be eligible to receive... .",0.6486,
Visa Inc.,"Hoodline Visa Inc. Cuts Hundreds of Bay Area Jobs Amid Financial Growth and Legal Challenges Visa Inc. Cuts Hundreds of Bay Area Jobs Amid Financial Growth and Legal Challenges ... Visa Inc., headquartered in San Francisco, has initiated a series of... .",0.5267,
Visa Inc.,"ProPublica Exec at Trump Media Jumped the Line for U.S. Visa After Company Lobbied GOP Lawmaker Exec at Trump Media Jumped the Line for U.S. Visa After Company Lobbied GOP Lawmaker · A former aide to Rep. Don Bacon, a Nebraska Republican, said she... .",0.0,
Visa Inc.,"PR Newswire Topgolf Callaway Brands Joins Forces with Visa PRNewswire/ -- Topgolf Callaway Brands Corp. (NYSE: MODG) is excited to announce it has entered into a multiyear strategic agreement with Visa,... .",0.6808,
Visa Inc.,"Yahoo Finance Is Visa Inc. (V) the Best Stock to Invest in for the Next 3 Months? They see potential opportunities in large-cap value, mid-cap growth, and emerging markets, where currency volatility has created attractive entry points. Story... .",0.9403,
Visa Inc.,"Business Wire Blackhawk Network Drives the Shift to Digital Gifting with New Visa® eGift and Mastercard® eGift products, Enhancing Security and Convenience for Consumers Global branded payments provider, Blackhawk Network (BHN) has partnered with Visa Inc. and Mastercard to bring the speed, convenience and security of. .",0.5859,
Visa Inc.,"Bloomberg Law News Senators Warn Visa, Mastercard Credit Card Practices Can’t Last Some Republican senators signaled support for a legislative effort to rein in the power Visa Inc. and Mastercard Inc. wield in the credit card market as... .",0.7579,
Visa Inc.,"Yahoo Finance Visa's Retail Spend Monitor Unveils Strong Holiday Spending Growth Visa Inc. V recently unveiled its inaugural Retail Spend Monitor, an initiative by Visa Consulting & Analytics (VCA). The report reveals 4.8% year-over-year... .",0.8225,
Visa Inc.,PYMNTS.com Visa Finalizes Featurespace Purchase to Boost Fraud Prevention Visa said it completed its acquisition of financial crime/payments fraud prevention provider Featurespace. .,-0.7096,
Visa Inc.,Financial Times Mastercard reaches UK agreement to settle claims of overcharging on fees Test case brought on behalf of 46mn credit and debit card customers ends in deal for compensation of about £200mn. .,0.7184,
Visa Inc.,"Yahoo Finance Visa's (NYSE:V) investors will be pleased with their favorable 79% return over the last five years The main point of investing for the long term is to make money. Better yet, you'd like to see the share price move up... .",0.9118,
Visa Inc.,"Reuters Visa bolsters financial crime prevention portfolio with Featurespace deal Visa agreed to buy AI-driven payments protection firm Featurespace on Thursday, marking the payments giant's latest effort to strengthen its financial crime... .",-0.0258,
Visa Inc.,"Insider Monkey Visa Inc. (V): Among the Best Fintech Stocks to Buy in 2024 As of Q2, Visa Inc. (NYSE:V) is held by 163 hedge funds. TCI Fund Management was the largest shareholder in the company with a stake worth $4 billion. .",0.7269,
Visa Inc.,Class Action Lawsuits Visa class action alleges company monopolizes debit card networks A new Visa class action lawsuit claims the company monopolizes debit card networks and charges merchants artificially inflated prices for its debit products. “... .,-0.7783,
Visa Inc.,"Yahoo Finance Why Visa (V) is a Top Stock for the Long-Term Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Focus List. .",0.4404,
Visa Inc.,"Business Wire Visa Completes Acquisition of Featurespace Visa (NYSE: V) today announced it has completed its acquisition of Featurespace, a developer of real-time artificial intelligence (AI) payments protection... .",0.4767,
Visa Inc.,Reuters Legal Fee Tracker: Lawyers' $170 million payday in limbo in credit card swipe fee case The fate of $170 million in fees sought by lawyers at Grant & Eisenhofer and three other law firms that negotiated an antitrust settlement with Visa and... .,0.6808,
Visa Inc.,"The Detroit News GM adds former Visa CEO to board The former and chairman and CEO of Visa Inc., Alfred F. Kelly, Jr., has joined General Motors Co.'s board of directors, the company said Thursday. .",0.0,
Visa Inc.,Seeking Alpha Visa's Strong Earnings: A Dividend Growth Engine For Your Dividend Income Portfolio Visa's earnings prove that the stock can be a key part of an investment portfolio. Read how V's dividend growth potential is something investors should... .,0.8176,
Visa Inc.,"Bank of Canada Bank of Canada designates additional prominent payment systems Bank of Canada Governor Tiff Macklem has designated Visa Inc.'s VisaNet, Mastercard International Inc.'s Global Clearing Management System and Single Message... .",0.3182,
Visa Inc.,"Insider Monkey Visa Inc. (V): Warren Buffett’s Stock Recommended by Analysts Visa Inc. (NYSE:V) is currently trading at a price-to-earnings multiple of 24.21, with a dividend yield of 0.73%. Analyst ratings for Visa Inc. (NYSE:V) are... .",0.2023,
Visa Inc.,"Reuters Former Visa CEO joins General Motors' board of directors General Motors said on Thursday Alfred Kelly, Jr., former chairman and CEO of Visa , has joined its board of directors. .",0.0,
Visa Inc.,"Business Wire Rosen Law Firm Encourages Visa Inc. Investors to Inquire About Securities Class Action Investigation – V Rosen Law Firm, a global investor rights law firm, announces an investigation of potential securities claims on behalf of shareholders of Visa Inc. (NYSE: V) .",0.743,
Visa Inc.,PYMNTS.com DOJ Antitrust Chief Gail Slater Assembles Veteran Team for Key Cases The European Commission has initiated a probe into whether Visa and Mastercard's fee structures are unfairly impacting retailers. .,0.0,
Visa Inc.,Bloomberg.com Visa Sets Aside $1.5 Billion in a Litigation Escrow Account Visa Inc. said it allocated $1.5 billion to cover litigation costs. .,-0.3818,
